anio,nombre,sexo_registral,frecuencia
2016,Baltazhar,M,1
2016,Baltazár,M,1
2016,Balter,M,1
2016,Balthiare,F,1
2016,Baltides,F,1
2016,Banu,F,1
2016,Bao,F,1
2016,Baran,M,1
2016,Barjahnn,M,1
2016,Barns,M,1
2016,Bartholomé,M,1
2016,Bartolina,F,1
2016,Bartolomé,M,1
2016,Barú,M,1
2016,Barúk,M,1
2016,Basco,M,1
2016,Basel,M,1
2016,Bashar,M,1
2016,Bashira,F,1
2016,Basstian,M,1
2016,Basthián,M,1
2016,Bastiel,M,1
2016,Bastiian,M,1
2016,Bastlyn,F,1
2016,Basty,M,1
2016,Batiste,M,1
2016,Batistta,M,1
2016,Batitu,M,1
2016,Batsajar,F,1
2016,Battista,M,1
2016,Bayazeto,M,1
2016,Bayholet,F,1
2016,Bayolett,F,1
2016,Bayolette,F,1
2016,Bayram,M,1
2016,Bayrhon,M,1
2016,Bayrón,M,1
2016,Bayte,F,1
2016,Baythiare,F,1
2016,Bayttiare,F,1
2016,Beckan,M,1
2016,Beckham,M,1
2016,Bedesaida,F,1
2016,Bedirjhan,M,1
2016,Begonia,F,1
2016,Begonnia,F,1
2016,Beilian,M,1
2016,Bela,F,1
2016,Belandimaille,F,1
2016,Beleen,F,1
2016,Belford,M,1
2016,Belinay,F,1
2016,Belisario,M,1
2016,Belkan,M,1
2016,Bellariel,F,1
2016,Belu,F,1
2016,Bemjamin,M,1
2016,Bencher,M,1
2016,Benchino,M,1
2016,Benedetta,F,1
2016,Benedict,M,1
2016,Benjamin-Andres,M,1
2016,Benjamín,I,1
2016,Benley,M,1
2016,Benllamin,M,1
2016,Bennyara,F,1
2016,Benoit,M,1
2016,Bensley,M,1
2016,Benslie,F,1
2016,Bensline,F,1
2016,Bensäis,M,1
2016,Benttsaily,F,1
2016,Benuá,M,1
2016,Benyamir,M,1
2016,Berckens,M,1
2016,Berdine,F,1
2016,Beredi,M,1
2016,Berena,F,1
2016,Berlensley,M,1
2016,Berloucio,M,1
2016,Bermid,F,1
2016,Bernabella,F,1
2016,Bernado,M,1
2016,Bernard,M,1
2016,Bernuel,M,1
2016,Berny,M,1
2016,Berson,M,1
2016,Bertha,F,1
2016,Bertina,F,1
2016,Berén,F,1
2016,Bethlehem,F,1
2016,Bethsabé,F,1
2016,Bethzabet,F,1
2016,Bettany,F,1
2016,Beverlyn,F,1
2016,Bexy,F,1
2016,Beylian,M,1
2016,Beytiare,F,1
2016,Bezalel,M,1
2016,Beïka,F,1
2016,Bhenjamín,M,1
2016,Biancci,F,1
2016,Biancka,F,1
2016,Biarlis,F,1
2016,Bicente,M,1
2016,Bidley,M,1
2016,Biharly,F,1
2016,Bikenskey,M,1
2016,Biliaxna,F,1
2016,Bilijhon,M,1
2016,Bilso,M,1
2016,Bily,M,1
2016,Bithalia,F,1
2016,Blaine,M,1
2016,Blanka,F,1
2016,Blanquita,F,1
2016,Blass,M,1
2016,Bleick,M,1
2016,Blenda,F,1
2016,Blu,F,1
2016,Bob,M,1
2016,Bogdán,M,1
2016,Bohran,M,1
2016,Bonnie,F,1
2016,Bonny,F,1
2016,Borang,M,1
2016,Borga,M,1
2016,Borhan,M,1
2016,Borjas,M,1
2016,Bory,M,1
2016,Braandon,M,1
2016,Brad,M,1
2016,Brael,M,1
2016,Brahis,M,1
2016,Brahyden,M,1
2016,Braiden,M,1
2016,Brailin,M,1
2016,Brain,M,1
2016,Brais,F,1
2016,Braison,M,1
2016,Bram,M,1
2016,Bran,M,1
2016,Brancin,M,1
2016,Brandy,F,1
2016,Brandyliz,F,1
2016,Branka,F,1
2016,Brayam,M,1
2016,Brayann,M,1
2016,Brayhan,M,1
2016,Brayli,F,1
2016,Braylin,F,1
2016,Braymer,M,1
2016,Brayner,M,1
2016,Breeyana,F,1
2016,Bregan,M,1
2016,Breilany,F,1
2016,Breitany,F,1
2016,Breitneer,M,1
2016,Breixo,M,1
2016,Bremia,F,1
2016,Brenand,M,1
2016,Brenet,M,1
2016,Breydan,M,1
2016,Breyli,F,1
2016,Breyner,M,1
2016,Breyztlander,M,1
2016,Briam,M,1
2016,Brianaa,F,1
2016,Brianda,F,1
2016,Brianny,F,1
2016,Brielle,F,1
2016,Briggite,F,1
2016,Briggitte,F,1
2016,Brigit,F,1
2016,Brihan,M,1
2016,Brihany,F,1
2016,Brileschna,F,1
2016,Brillith,F,1
2016,Brinna,F,1
2016,Brinny,F,1
2016,Brisalia,F,1
2016,Briseida,F,1
2016,Briseide,F,1
2016,Brisi,F,1
2016,Brist,F,1
2016,Britanhy,F,1
2016,Britanie,F,1
2016,Britanni,F,1
2016,Brithally,F,1
2016,Brithaney,F,1
2016,Brithanie,F,1
2016,Brithanny,F,1
2016,Britjhe,F,1
2016,Brittani,F,1
2016,Brittanny,F,1
2016,Britthany,F,1
2016,Briyith,F,1
2016,Brizayda,F,1
2016,Brizleth,F,1
2016,Broderick,M,1
2016,Bruck,M,1
2016,Brunela,F,1
2016,Brunéi,M,1
2016,Brusila,F,1
2016,Bryam,M,1
2016,Bryant,M,1
2016,Brysleth,F,1
2016,Brytanne,F,1
2016,Brythany,F,1
2016,Bráis,M,1
2016,Budlin,M,1
2016,Builmer,M,1
2016,Burhan,M,1
2016,Byrón,M,1
2016,Bástian,M,1
2016,Bélgica,F,1
2016,Bényamin,M,1
2016,Cadence,F,1
2016,Cadmiel,F,1
2016,Caeli,F,1
2016,Caely,F,1
2016,Caelí,F,1
2016,Caetana,F,1
2016,Cafrin,M,1
2016,Cailin,F,1
2016,Cailyn,F,1
2016,Cain,M,1
2016,Calburay,F,1
2016,Calex,M,1
2016,Calina,F,1
2016,Calixto,M,1
2016,Callfu,F,1
2016,Callie,F,1
2016,Calo,M,1
2016,Camelina,F,1
2016,Cameron,M,1
2016,Cammy,F,1
2016,Candy,F,1
2016,Carel,M,1
2016,Carin,M,1
2016,Carl,M,1
2016,Carlens,M,1
2016,Carles,M,1
2016,Carlina,F,1
2016,Carlitos,M,1
2016,Carly-Anny,F,1
2016,Carmencita,F,1
2016,Carmín,F,1
2016,Carolaym,F,1
2016,Carolayne,F,1
2016,Carolinne,F,1
2016,Carolynne,F,1
2016,Casey,M,1
2016,Casimiro,M,1
2016,Cassendjy,F,1
2016,Cassidy,F,1
2016,Cassie,F,1
2016,Cassiell,M,1
2016,Cassius,M,1
2016,Castiel,F,1
2016,Castyel,M,1
2016,Cataleha,F,1
2016,Cataleia,F,1
2016,Cataleilla,F,1
2016,Cataleyya,F,1
2016,Caterin,F,1
2016,Caterine,F,1
2016,Catherina,F,1
2016,Catherinna,F,1
2016,Catherinne,F,1
2016,Cathya,F,1
2016,Catialehia,F,1
2016,Catleya,F,1
2016,Catlleya,F,1
2016,Catrina,F,1
2016,Catterina,F,1
2016,Catthalella,F,1
2016,Cauan,M,1
2016,Cayden,M,1
2016,Cayra,F,1
2016,Caín,M,1
2016,Cedrick,M,1
2016,Cein,M,1
2016,Cejdarly,F,1
2016,Celene,F,1
2016,Celesste,F,1
2016,Celestina,F,1
2016,Celimar,F,1
2016,Celin,M,1
2016,Cellene,F,1
2016,Celsa,F,1
2016,Celso,M,1
2016,Cemile,F,1
2016,Cenayda,F,1
2016,Cenia,F,1
2016,Cesc,M,1
2016,Cesiah,F,1
2016,Cessia,F,1
2016,Chaaban,M,1
2016,Chad,M,1
2016,Chadeline,F,1
2016,Chalenskania,F,1
2016,Chalensky,M,1
2016,Chalina,F,1
2016,Chama,F,1
2016,Chamir,M,1
2016,Chanaïscalove,F,1
2016,Channelle,F,1
2016,Chardy,M,1
2016,Charik,M,1
2016,Charlens,M,1
2016,Charlie,F,1
2016,Charlothe,F,1
2016,Charly,M,1
2016,Chayra,F,1
2016,Chedleina,F,1
2016,Chedmayel,M,1
2016,Chedson,M,1
2016,Chefanie,F,1
2016,Chelsy,F,1
2016,Chelzi,F,1
2016,Chemay,F,1
2016,Chen,F,1
2016,Chenaider,M,1
2016,Chenyi,M,1
2016,Chenyize,M,1
2016,Cherayn,F,1
2016,Cherica,F,1
2016,Cherie,F,1
2016,Cherly,F,1
2016,Chernay,F,1
2016,Cheydza,F,1
2016,Cheyla,F,1
2016,Chidline,F,1
2016,Chifook,M,1
2016,Chinaica-Slovy,F,1
2016,Chistopher,M,1
2016,Chixmayli,F,1
2016,Chlarika,F,1
2016,Choë,F,1
2016,Chris,F,1
2016,Chris-Easton,M,1
2016,Chrisalhie,F,1
2016,Chrishka,F,1
2016,Chrisleymon,M,1
2016,Chrislie,F,1
2016,Chrismeily,F,1
2016,Chrisna,F,1
2016,Christ,F,1
2016,Christal,F,1
2016,Christall,F,1
2016,Christelle,F,1
2016,Christerson,M,1
2016,Christhian,M,1
2016,Christhián,M,1
2016,Christhofer,M,1
2016,Christhop,M,1
2016,Christhoper,M,1
2016,Christi,F,1
2016,Christiaan,M,1
2016,Christianne,F,1
2016,Christin,F,1
2016,Christofher,M,1
2016,Christoper,M,1
2016,Christín,F,1
2016,Christóbal,M,1
2016,Chrisvensley,M,1
2016,Chrystal,F,1
2016,Chrystell,F,1
2016,Chu,F,1
2016,Chucheng,M,1
2016,Chuge,M,1
2016,Cianna,F,1
2016,Cibel,F,1
2016,Cibeles,F,1
2016,Cibrán,M,1
2016,Ciel,F,1
2016,Cihangir,M,1
2016,Cilse,F,1
2016,Ciomara,F,1
2016,Cirilo,M,1
2016,Ckatalyna,F,1
2016,Ckloe,F,1
2016,Claark,M,1
2016,Clabens,M,1
2016,Claira,F,1
2016,Clare,F,1
2016,Claremina,F,1
2016,Clarensky,M,1
2016,Clarice,F,1
2016,Claritha,F,1
2016,Claritsa,F,1
2016,Clariz,F,1
2016,Clariza,F,1
2016,Clark,M,1
2016,Claudina,F,1
2016,Claudita,F,1
2016,Clavens,M,1
2016,Clavensky,M,1
2016,Clavenskynovitch,M,1
2016,Clayr,M,1
2016,Clear,F,1
2016,Clement,M,1
2016,Cleofe,F,1
2016,Clervenson,M,1
2016,Clever,M,1
2016,Cley,M,1
2016,Cliff,M,1
2016,Clio,F,1
2016,Clivenson,M,1
2016,Cloé,F,1
2016,Clémentine,F,1
2016,Clío,F,1
2016,Colin,M,1
2016,Collin,F,1
2016,Collins,M,1
2016,Colomba,I,1
2016,Conrado,M,1
2016,Constansa,F,1
2016,Constant,M,1
2016,Constantin,M,1
2016,Constantine,M,1
2016,Consthanza,F,1
2016,Contansa,F,1
2016,Conztanza,F,1
2016,Coolomba,F,1
2016,Coralyeli,F,1
2016,Coralyne,F,1
2016,Coranie,F,1
2016,Corethy,F,1
2016,Corey,M,1
2016,Cori,F,1
2016,Corin,F,1
2016,Corinna,F,1
2016,Cresheli,F,1
2016,Crhiss,M,1
2016,Crhistal,F,1
2016,Crhistobal,M,1
2016,Crhistofer,M,1
2016,Cribbsi,F,1
2016,Crisber,M,1
2016,Criseb,F,1
2016,Crishma,F,1
2016,Crisley,F,1
2016,Crisma,F,1
2016,Crismeilin,F,1
2016,Crissliany,F,1
2016,Crisstiane,F,1
2016,Crisstobal,M,1
2016,Crisstofer,M,1
2016,Cristaly,F,1
2016,Cristbell,F,1
2016,Cristhell,F,1
2016,Cristhin,F,1
2016,Cristhina,F,1
2016,Cristhjan,M,1
2016,Cristhían,M,1
2016,Cristhóbal,M,1
2016,Cristi,F,1
2016,Cristianno,M,1
2016,Cristine,F,1
2016,Cristiän,M,1
2016,Cristobál,M,1
2016,Cristoferth,M,1
2016,Cristofhers,M,1
2016,Cristtobal,M,1
2016,Cristtopher,M,1
2016,Cristóbal,I,1
2016,Crixus,M,1
2016,Cruz,M,1
2016,Cryshna,F,1
2016,Crystobal,M,1
2016,Crystóbal,M,1
2016,Crístopher,M,1
2016,Curry,M,1
2016,Cyhangir,M,1
2016,Cyrian,M,1
2016,Cyril,M,1
2016,Cédrick,M,1
2016,Céfora,F,1
2016,Céleste,F,1
2016,Cífora,F,1
2016,D,M,1
2016,D''Hlet,M,1
2016,D'alessandro,M,1
2016,D'alexandre,M,1
2016,D'ider,M,1
2016,D'yango,M,1
2016,Daan,F,1
2016,Daan,M,1
2016,Daayca,F,1
2016,Dabany,F,1
2016,Dabne,F,1
2016,Dadier,M,1
2016,Daelyn,F,1
2016,Daem,M,1
2016,Daemian,M,1
2016,Daemon,M,1
2016,Daenarys,F,1
2016,Dafnet,F,1
2016,Dagencia,F,1
2016,Dagensley,M,1
2016,Dagensly,M,1
2016,Dagly,F,1
2016,Dagmar,F,1
2016,Dagmara,F,1
2016,Dagueth,M,1
2016,Dahana,F,1
2016,Dahara,F,1
2016,Dahia,F,1
2016,Dahiana,F,1
2016,Dahiel,M,1
2016,Dahina,F,1
2016,Dahinara,F,1
2016,Dahir,M,1
2016,Dahiry's,F,1
2016,Dahisly,F,1
2016,Dahra,F,1
2016,Dahuriel,F,1
2016,Dai,F,1
2016,Daian,M,1
2016,Daihan,F,1
2016,Daileen,F,1
2016,Daini,F,1
2016,Dainnare,F,1
2016,Dainny,F,1
2016,Dairis,F,1
2016,Dairy,F,1
2016,Daisi,F,1
2016,Daison,M,1
2016,Dait,M,1
2016,Daive,M,1
2016,Dakary,F,1
2016,Dakne,F,1
2016,Dakrishna,F,1
2016,Dalai,M,1
2016,Dalanis,F,1
2016,Dalaniz,F,1
2016,Dalba,F,1
2016,Daleila,F,1
2016,Daleska,F,1
2016,Dalezka,F,1
2016,Daliah,F,1
2016,Dalin,F,1
2016,Daline,F,1
2016,Dalioska,F,1
2016,Dalisca,F,1
2016,Dalivor,M,1
2016,Dallana,F,1
2016,Dallet,F,1
2016,Dalma,F,1
2016,Dalsy,F,1
2016,Daltier,M,1
2016,Dalton,M,1
2016,Dalver,M,1
2016,Damaly,F,1
2016,Damariis,F,1
2016,Damarith,F,1
2016,Damariz,F,1
2016,Dameliz,F,1
2016,Damien,M,1
2016,Damiian,M,1
2016,Damién,M,1
2016,Damyan,M,1
2016,Damyr,M,1
2016,Danaes,F,1
2016,Danaica,F,1
2016,Danaika,F,1
2016,Danail,F,1
2016,Danailie,F,1
2016,Danari,F,1
2016,Danayari,F,1
2016,Danayns,F,1
2016,Danayra,F,1
2016,Danaís,F,1
2016,Danelia,F,1
2016,Danely,F,1
2016,Daneris,F,1
2016,Daneska,F,1
2016,Dangeli,F,1
2016,Dangely,F,1
2016,Dani,M,1
2016,Danicsa,F,1
2016,Danicxa,F,1
2016,Danie,M,1
2016,Danielle,F,1
2016,Danielo,M,1
2016,Daniely,F,1
2016,Danielyn,F,1
2016,Danihela,F,1
2016,Daniil,M,1
2016,Danika,F,1
2016,Danira,F,1
2016,Danithza,F,1
2016,Daniza,F,1
2016,Danjela,F,1
2016,Danka,F,1
2016,Dankan,M,1
2016,Danleydi,F,1
2016,Danna'e,F,1
2016,Dannabelle,F,1
2016,Dannaeh,F,1
2016,Dannaet,F,1
2016,Dannais,F,1
2016,Dannara,F,1
2016,Dannely,F,1
2016,Danner,M,1
2016,Dannet,F,1
2016,Danneth,F,1
2016,Dannily,F,1
2016,Dannira,F,1
2016,Dannte,M,1
2016,Dannyells,M,1
2016,Danuska,F,1
2016,Dany,F,1
2016,Danya,F,1
2016,Danyalet,F,1
2016,Danyel,M,1
2016,Danyeline,F,1
2016,Danyelis,F,1
2016,Danyelle,F,1
2016,Danyelo,M,1
2016,Danyerith,F,1
2016,Danáe,F,1
2016,Daphney,F,1
2016,Daphnne,F,1
2016,Daphtherlie,F,1
2016,Darah,F,1
2016,Daralyn,F,1
2016,Daransia,F,1
2016,Darcy,F,1
2016,Dareck,M,1
2016,Dareliew,F,1
2016,Darella,F,1
2016,Daria,F,1
2016,Dariam,F,1
2016,Dariam,M,1
2016,Darian,F,1
2016,Dariany,F,1
2016,Darice,M,1
2016,Darick,M,1
2016,Darien,F,1
2016,Darikson,M,1
2016,Darileisy,F,1
2016,Darinka,F,1
2016,Dario,M,1
2016,Dariolet,F,1
2016,Darison,M,1
2016,Daritza,F,1
2016,Darius,M,1
2016,Darién,M,1
2016,Darka,F,1
2016,Darkangelo,M,1
2016,Darlan,M,1
2016,Darlen,F,1
2016,Darlene,F,1
2016,Darleth,F,1
2016,Darlett,F,1
2016,Darlim,F,1
2016,Darlit,F,1
2016,Darllolet,F,1
2016,Darlon,M,1
2016,Darlynng,F,1
2016,Darlén,F,1
2016,Darma,F,1
2016,Darnich,M,1
2016,Darrel,M,1
2016,Darrell,M,1
2016,Darriana,F,1
2016,Darring,M,1
2016,Darson,M,1
2016,Darsy,F,1
2016,Darwüin,M,1
2016,Dary,F,1
2016,Daryan,M,1
2016,Darysley,F,1
2016,Dashiel,M,1
2016,Dashiell,M,1
2016,Dashlie,F,1
2016,Dashly,F,1
2016,Daslav,M,1
2016,Dasley,F,1
2016,Dassly,F,1
2016,Dassmary,F,1
2016,Dasstin,M,1
2016,Dasstyn,M,1
2016,Dasthynn,M,1
2016,Dastiel,M,1
2016,Dastim,M,1
2016,Dasting,M,1
2016,Davany,F,1
2016,Dave-Gamaël,M,1
2016,Daven,M,1
2016,Davens,M,1
2016,Davick,M,1
2016,Davids,M,1
2016,Davimy,F,1
2016,Davinia,F,1
2016,Davison,M,1
2016,Davos,M,1
2016,Dawensley,M,1
2016,Dawensly,M,1
2016,Dawins,M,1
2016,Dawson,M,1
2016,Daya,F,1
2016,Dayam,F,1
2016,Dayamon,M,1
2016,Dayan,M,1
2016,Dayanara,F,1
2016,Dayane,F,1
2016,Dayanett,F,1
2016,Dayar,M,1
2016,Dayara,F,1
2016,Dayare,F,1
2016,Daychell,F,1
2016,Dayelin,F,1
2016,Dayelyn,F,1
2016,Dayen,F,1
2016,Dayerij,F,1
2016,Dayerling,F,1
2016,Dayhan,F,1
2016,Dayhana,F,1
2016,Dayharett,F,1
2016,Dayhel,F,1
2016,Dayhiana,F,1
2016,Dayhiro,M,1
2016,Dayira,F,1
2016,Dayla,F,1
2016,Dayleth,F,1
2016,Dayman,M,1
2016,Daymon,M,1
2016,Daynareth,F,1
2016,Daynnara,F,1
2016,Dayoleth,F,1
2016,Dayon,M,1
2016,Dayran,M,1
2016,Dayren,M,1
2016,Dayro,M,1
2016,Dayson,M,1
2016,Dayvi,M,1
2016,Dayvid,M,1
2016,Dazberth,M,1
2016,Daziel,M,1
2016,Dazzlyng,F,1
2016,De'andree,M,1
2016,Debin,M,1
2016,Deenis,M,1
2016,Deenise,F,1
2016,Deianira,F,1
2016,Deibit,M,1
2016,Deicen,F,1
2016,Deici,F,1
2016,Deilan,M,1
2016,Deilany,F,1
2016,Deilanys,F,1
2016,Deily,F,1
2016,Deilyn,F,1
2016,Deimar,M,1
2016,Deimily,F,1
2016,Deina,F,1
2016,Deiran,M,1
2016,Deishy,F,1
2016,Deison,M,1
2016,Deivan,M,1
2016,Deivies,M,1
2016,Deiyanir,F,1
2016,Dejanett,F,1
2016,Dejharen,F,1
2016,Dekerth,M,1
2016,Delaney,F,1
2016,Delany,F,1
2016,Deley,F,1
2016,Delfos,M,1
2016,Delianny,F,1
2016,Delices,M,1
2016,Delihan,M,1
2016,Della,F,1
2016,Dellanira,F,1
2016,Dellany,F,1
2016,Delma,F,1
2016,Delora,F,1
2016,Delsa,F,1
2016,Demaly,F,1
2016,Demely,F,1
2016,Demetrio,M,1
2016,Demians,M,1
2016,Demien,M,1
2016,Demily,F,1
2016,Demin,M,1
2016,Demmian,M,1
2016,Demían,M,1
2016,Denay,M,1
2016,Denerys,F,1
2016,Deney,F,1
2016,Deni,M,1
2016,Denian,M,1
2016,Deniell,M,1
2016,Deniis,F,1
2016,Denilson,M,1
2016,Deninzon,M,1
2016,Denissa,F,1
2016,Denisser,F,1
2016,Denner,M,1
2016,Dennis,F,1
2016,Denniss,F,1
2016,Dennys,F,1
2016,Dennís,F,1
2016,Denníss,F,1
2016,Densel,M,1
2016,Densen,M,1
2016,Densink,M,1
2016,Densy,M,1
2016,Deny,F,1
2016,Denyel,M,1
2016,Denyff,F,1
2016,Denysse,F,1
2016,Derekc,M,1
2016,Derelin,F,1
2016,Derentt,M,1
2016,Derhek,M,1
2016,Deriiam,M,1
2016,Derik,M,1
2016,Deris,M,1
2016,Derlan,M,1
2016,Derling,F,1
2016,Derly,F,1
2016,Derry,M,1
2016,Deryel,M,1
2016,Desire,F,1
2016,Desireé,F,1
2016,Desirée,F,1
2016,Desna,F,1
2016,Dessino,M,1
2016,Destiny,F,1
2016,Deutchson,M,1
2016,Dev,M,1
2016,Deva,F,1
2016,Devin,M,1
2016,Devora,F,1
2016,Dexter,M,1
2016,Deyamitt,F,1
2016,Deyan,M,1
2016,Deybi,M,1
2016,Deyi,M,1
2016,Deyla,F,1
2016,Deylon,M,1
2016,Deylán,M,1
2016,Deymar,M,1
2016,Deymili,F,1
2016,Deyna,F,1
2016,Deyner,M,1
2016,Deyrhan,F,1
2016,Deyri,F,1
2016,Deyrian,M,1
2016,Deysha,F,1
2016,Deysi,F,1
2016,Deyverson,M,1
2016,Deyvi,M,1
2016,Deyvis,M,1
2016,Deyvy,M,1
2016,Dezarie,F,1
2016,Dgeyna,F,1
2016,Dhacka,F,1
2016,Dhanae,F,1
2016,Dhania,F,1
2016,Dhanilo,M,1
2016,Dhanny,M,1
2016,Dhara,F,1
2016,Dharany,F,1
2016,Dharien,M,1
2016,Dharlan,M,1
2016,Dharyen,M,1
2016,Dhastyn,M,1
2016,Dhaylin,F,1
2016,Dhayris,F,1
2016,Dhemian,M,1
2016,Dhina,F,1
2016,Dhirenia,F,1
2016,Dhubsman,M,1
2016,Dhányella,F,1
2016,Diam's,F,1
2016,Dian,M,1
2016,Diandra,F,1
2016,Dianella,F,1
2016,Dianko,M,1
2016,Dianora,F,1
2016,Diarella,F,1
2016,Diarny,F,1
2016,Diaval,M,1
2016,Dibier,M,1
2016,Dibson,M,1
2016,Dickey,M,1
2016,Didas,M,1
2016,Didian,M,1
2016,Diehury,M,1
2016,Dielen,F,1
2016,Dielika,F,1
2016,Dieni,F,1
2016,Dier,M,1
2016,Dierick,M,1
2016,Dierix,M,1
2016,Dieumica,F,1
2016,Dieuna,F,1
2016,Dieunika,F,1
2016,Dieunis,F,1
2016,Dieury,M,1
2016,Digna,F,1
2016,Dilaber,M,1
2016,Diland,M,1
2016,Dilay,F,1
2016,Dilayla,F,1
2016,Dilennys,F,1
2016,Dileyni,F,1
2016,Dillan,M,1
2016,Diloban,M,1
2016,Dilovan,M,1
2016,Dilza,F,1
2016,Dimara,F,1
2016,Dimitric,M,1
2016,Dimitris,M,1
2016,Dina,F,1
2016,Dinara,F,1
2016,Dinia,F,1
2016,Dinko,M,1
2016,Dinna,F,1
2016,Dinnely,F,1
2016,Dino,M,1
2016,Diogens,M,1
2016,Diogho,M,1
2016,Dione,F,1
2016,Dionisio,M,1
2016,Dionny,M,1
2016,Dionys,M,1
2016,Diosby,M,1
2016,Diosel,M,1
2016,Diozel,M,1
2016,Dirha,F,1
2016,Dirian,M,1
2016,Dirna,F,1
2016,Dithan,M,1
2016,Divanny,F,1
2016,Divany,F,1
2016,Divier,M,1
2016,Divyanka,F,1
2016,Dixel,M,1
2016,Dián,M,1
2016,Djanaica,F,1
2016,Djanaina,F,1
2016,Djeryson,M,1
2016,Djimerline,F,1
2016,Djimitri,M,1
2016,Djivensley,M,1
2016,Djonika,F,1
2016,Djoolemschaimarre,F,1
2016,Djoudely,F,1
2016,Djovensky,M,1
2016,Djuliana,F,1
2016,Djuninhio,M,1
2016,Djuvensky,M,1
2016,Dom,M,1
2016,Domingo-Leon,M,1
2016,Dominika,F,1
2016,Dominiq,F,1
2016,Domminick,M,1
2016,Domminik,M,1
2016,Domynick,F,1
2016,Domínica,F,1
2016,Donata,F,1
2016,Donatto,M,1
2016,Donkerrey,M,1
2016,Donnato,M,1
2016,Donnie,M,1
2016,Donny,M,1
2016,Doralee,F,1
2016,Dorca,F,1
2016,Dorhian,M,1
2016,Doriam,M,1
2016,Doriana,F,1
2016,Dorián,M,1
2016,Dorlensky,M,1
2016,Dostin,M,1
2016,Drago,M,1
2016,Drazen,M,1
2016,Dreiko,M,1
2016,Dreiky,M,1
2016,Drexcel,M,1
2016,Drian,M,1
2016,Driana,F,1
2016,Dror,F,1
2016,Duam,M,1
2016,Dubia,F,1
2016,Dudelee,M,1
2016,Dudley,M,1
2016,Duhis,M,1
2016,Dulcemaría,F,1
2016,Dunia,F,1
2016,Dustyn,M,1
2016,Duval,M,1
2016,Duván,M,1
2016,Duztin,M,1
2016,Dwight,M,1
2016,Dyan,M,1
2016,Dyanne,F,1
2016,Dyans,M,1
2016,Dydhiert,M,1
2016,Dydier,M,1
2016,Dylann,M,1
2016,Dyleen,F,1
2016,Dyllanh,M,1
2016,Dysel,M,1
2016,Dáilyn,F,1
2016,Dálmise,F,1
2016,Dámary,F,1
2016,Dámyan,M,1
2016,Dániell,M,1
2016,Dára,F,1
2016,Dárian,M,1
2016,Dáriel,M,1
2016,Dárien,M,1
2016,Dáron,M,1
2016,Dáryeri,F,1
2016,Dásbelly,F,1
2016,Dáslan,M,1
2016,Déniel,M,1
2016,Dénnis,M,1
2016,Dévora,F,1
2016,Dílaver,M,1
2016,Díon,M,1
2016,Dóminga,F,1
2016,Dóminic,F,1
2016,Dóminic,M,1
2016,Dóminik,F,1
2016,Dúa,F,1
2016,E'lionor,F,1
2016,Earendil,M,1
2016,Ebe,F,1
2016,Ebelin,F,1
2016,Eberth,M,1
2016,Ebiendi,M,1
2016,Ebila,F,1
2016,Ebina,F,1
2016,Ebolette,F,1
2016,Ebony,F,1
2016,Ebraym,M,1
2016,Ecaterina,F,1
2016,Echtanie,F,1
2016,Eckhart,M,1
2016,Edahi,M,1
2016,Edaira,F,1
2016,Edda,F,1
2016,Edder,M,1
2016,Eddward,M,1
2016,Edelayn,F,1
2016,Edeline,F,1
2016,Edelyn,F,1
2016,Edemir,M,1
2016,Edggar,M,1
2016,Edheen,M,1
2016,Edhuar,M,1
2016,Edian,M,1
2016,Edier,M,1
2016,Edigardo,M,1
2016,Edilet,F,1
2016,Edilio,M,1
2016,Edithe,F,1
2016,Edixson,M,1
2016,Edjher,M,1
2016,Edmilca,F,1
2016,Edmilson,M,1
2016,Edra,F,1
2016,Edrana,F,1
2016,Edsel,M,1
2016,Edsofiana,F,1
2016,Edu,M,1
2016,Eduardo-Alonso,M,1
2016,Eduards,M,1
2016,Eduark,M,1
2016,Eduarth,M,1
2016,Eduin,M,1
2016,Edurne,F,1
2016,Edwhyn,M,1
2016,Edwina,F,1
2016,Edwuard,M,1
2016,Edyan,M,1
2016,Edziel,M,1
2016,Edén,F,1
2016,Edén,M,1
2016,Efrahin,M,1
2016,Efrath,F,1
2016,Efrayim,M,1
2016,Efrayn,M,1
2016,Egardo,M,1
2016,Egle,F,1
2016,Ehider,F,1
2016,Ehilen,F,1
2016,Ehimily,F,1
2016,Ehitan,I,1
2016,Ehithan,M,1
2016,Ehiton,M,1
2016,Ehizan,F,1
2016,Ehizan,M,1
2016,Ehlunney,F,1
2016,Ehtan,M,1
2016,Ehypril,F,1
2016,Eidann,M,1
2016,Eiddan,M,1
2016,Eiddian,M,1
2016,Eiden,M,1
2016,Eidielyne,F,1
2016,Eidrián,M,1
2016,Eiki,M,1
2016,Eilenn,F,1
2016,Eilin,F,1
2016,Eimelin,F,1
2016,Eimer,M,1
2016,Eimhy,F,1
2016,Einarr,M,1
2016,Einat,F,1
2016,Eipril,F,1
2016,Eisabella,F,1
2016,Eisadora,F,1
2016,Eisam,M,1
2016,Eitam,M,1
2016,Eittan,M,1
2016,Eivan,M,1
2016,Eivery,F,1
2016,Eizinger,F,1
2016,Ekaitz,M,1
2016,Ekam,M,1
2016,Ekan,M,1
2016,Eladio,M,1
2016,Elam,M,1
2016,Elanth,M,1
2016,Elara,F,1
2016,Elban,M,1
2016,Elcira,F,1
